Author,P,T,Type of liquid,Type of Gas,DenL,DenG,VisL,VisG,ST,ID,Roughness,Ang,L/D,Vsl,Vsg,Flow_label
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.095589,9.80655,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0604042,9.76529,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0391043,9.72694,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0247071,9.98736,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0156194,9.35686,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00986876,9.46,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00594191,9.56158,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00394077,9.52671,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00231669,9.19522,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00249128,0.373846,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00242326,0.599728,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00247349,0.962495,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00246482,1.521,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00245548,2.51627,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0024479,3.79777,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00243966,5.91109,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00956024,0.95858,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00376747,6.11816,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00625642,6.14574,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.00990071,6.07703,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0152914,6.19517,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0241917,6.4131,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0392143,6.4411,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,20,,0.0591275,6.46468,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.39011,0.0209698,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.54513,0.0224206,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.63494,0.052433,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.30403,0.0542698,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.34387,0.0805842,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.32844,0.126844,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.31376,0.196736,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.40561,0.314455,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.44756,0.460154,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.54615,0.714302,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00219251,8.72316,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00354255,9.05289,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00499163,9.1052,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00788367,9.30964,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0119021,9.10392,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0183722,9.44273,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0311071,8.98318,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0448407,9.17199,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0741302,9.38452,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.109335,9.58445,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.108661,15.0802,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.153086,15.1673,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.163104,22.2042,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.071591,22.8789,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0736629,14.9809,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00801437,15.3022,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00815641,23.0403,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00208142,14.318,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00207033,21.8667,A
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.046,0.0236372,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.33015,0.0530482,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.55144,0.0824747,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.54144,0.129802,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.56656,0.207383,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.9131,0.317966,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.90265,0.46516,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.9804,0.690999,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.30889,1.09028,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.34651,1.74192,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.49865,2.58873,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,2.37004,4.25447,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.643205,4.35122,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.177953,5.79185,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.110059,5.91691,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0729212,5.87713,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0440846,5.91441,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0298773,5.96366,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0189171,5.83269,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0122482,5.8763,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00830446,5.75372,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00513536,5.87795,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00364456,5.845,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00225311,6.14747,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.03329,0.0552161,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.02735,0.0831731,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.04497,0.125303,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,1.0143,0.203,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.656909,0.195826,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.661913,0.0228051,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.63915,0.0532424,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.6353,0.0813695,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.631028,0.131843,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.633071,2.64574,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.63673,1.75667,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.640499,1.16636,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.644653,0.741094,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.648378,0.492058,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.428387,0.0226582,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.420572,0.0832667,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.427605,0.131067,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0732499,4.19922,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0737043,2.66964,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0741615,1.69697,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.07287,1.14332,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0750105,0.737665,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0754334,0.482811,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.277133,0.0231832,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.171279,0.0233631,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.110851,0.0232125,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0751371,0.0224174,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0443394,0.0232419,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0300458,0.0227763,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0190051,0.0226232,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.278539,0.0827534,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.283316,0.126488,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.168296,0.0833369,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0725634,0.0538595,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.108936,0.0827999,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.175075,0.131214,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.11082,0.12656,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0733736,0.127613,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.072911,0.203714,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0433596,0.122948,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0755076,0.0835597,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0456418,0.0817247,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0448659,0.0534748,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0303897,0.0539504,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0288864,0.0788256,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0300415,0.127739,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00215949,0.126382,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00814724,0.127094,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0191095,0.0842792,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0123745,0.0813237,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0089895,0.0752322,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0049518,0.0813923,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00376271,0.0798851,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00217136,0.0815756,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00215767,0.021919,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00833603,0.0217105,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0196681,0.054392,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.0118887,0.052433,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00862806,0.052183,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00509511,0.0525362,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00386888,0.0546678,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00218206,0.0550069,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,30,,0.00219621,0.0329985,I
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.81016,0.0153517,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.7415,0.0245238,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.60918,0.0369563,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.60918,0.0590445,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.60991,0.091591,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.54615,0.15745,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.54686,0.247871,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.81332,0.384503,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,4.08513,0.236937,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,4.08513,0.373006,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,4.18861,0.622659,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,3.98533,1.00946,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,3.98645,1.54361,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,3.98645,2.50216,DB
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.70822,0.0147138,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.7087,0.0224963,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.5473,0.0370134,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.62623,0.0617778,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.62669,0.0917199,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.62714,0.155362,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.66836,0.241001,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.58784,0.385044,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.62852,0.615006,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.54991,0.997053,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.67024,1.56942,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.30759,1.56832,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.30759,2.50533,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.51247,2.54472,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.59007,4.06452,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.59052,6.30585,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.967649,6.50021,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,2.42598,3.82993,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.618908,9.94534,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.426345,10.1003,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.253116,10.4101,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.161848,9.97193,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.154036,15.4687,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.103547,15.941,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.108737,10.2764,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.0599391,15.7251,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.0374004,15.9724,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.0251344,15.5231,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.0152914,15.9993,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.987986,0.0154014,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.631206,0.0154231,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.393302,0.0149998,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.245134,0.0150209,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.156612,0.0150421,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.102562,0.0148426,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,1.03955,0.0918359,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.632093,0.0960873,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.414062,0.0934241,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.245617,0.0949463,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.149346,0.0979002,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.0954413,0.0965883,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.0101358,0.016085,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00152828,0.0150378,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00967649,0.0903636,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00149767,0.0908347,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.990767,1.02778,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.0957368,0.989237,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00972557,0.994674,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00146973,0.970236,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00953073,9.88264,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00953877,16.2486,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.003809,25.2441,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.0015932,9.77353,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00159499,15.1545,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00255691,15.3647,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00390109,16.0421,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00641039,16.2623,SW
1982_Ovad,100,25,Water,Air,1000,1.18E+00,0.001,1.50E-05,0.07,0.051,0,-30,,0.00249724,24.8953,SW
